cluster_id,C_albicans,C_glabrata,K_lactis,S_cerevisiae,unknown,species_count
Cluster6044,1,1,1,1,0,4
Cluster6045,0,1,1,1,0,3
Cluster6046,0,0,0,1,0,1
Cluster6047,0,0,1,1,0,2
Cluster6048,1,0,0,0,0,1
Cluster6049,1,0,0,0,0,1
Cluster605,0,0,0,1,1,2
Cluster6050,0,1,1,1,0,3
Cluster6051,1,0,0,0,0,1
Cluster6052,1,0,0,0,0,1
Cluster6053,1,0,0,0,0,1
Cluster6054,0,0,0,1,0,1
Cluster6055,0,1,0,0,0,1
Cluster6056,0,0,0,1,0,1
Cluster6057,1,0,0,0,0,1
Cluster6058,0,0,0,1,0,1
Cluster6059,0,0,0,1,0,1
Cluster606,1,1,1,1,0,4
Cluster6060,0,1,0,0,0,1
Cluster6061,1,0,0,0,0,1
Cluster6062,1,0,0,0,0,1
Cluster6063,0,0,0,1,0,1
Cluster6064,0,0,0,0,2,1
Cluster6065,0,1,0,0,0,1
Cluster6066,0,0,0,1,0,1
Cluster6067,0,1,0,1,0,2
Cluster6068,0,0,0,1,0,1
Cluster6069,0,0,0,1,0,1
Cluster607,1,0,1,0,0,2
Cluster6070,0,0,0,0,1,1
Cluster6071,0,0,0,0,1,1
Cluster6072,0,0,1,0,0,1
Cluster6073,1,0,0,0,0,1
Cluster6074,0,0,0,1,0,1
Cluster6075,0,1,0,1,0,2
Cluster6076,1,1,1,1,0,4
Cluster6077,1,1,1,1,0,4
Cluster6078,1,1,1,1,0,4
Cluster6079,1,1,1,1,0,4
Cluster608,1,1,1,1,0,4
Cluster6080,1,1,1,1,0,4
Cluster6081,1,1,1,1,0,4
Cluster6082,1,0,1,1,0,3
Cluster6083,1,1,1,1,0,4
Cluster6084,1,1,1,1,0,4
Cluster6085,1,1,1,1,0,4
Cluster6086,0,1,1,0,0,2
Cluster6087,1,1,1,1,0,4
Cluster6088,0,1,1,1,0,3
Cluster6089,0,0,0,0,1,1
Cluster609,1,1,1,1,0,4
Cluster6090,0,0,1,0,0,1
Cluster6091,1,0,1,1,0,3
Cluster6092,1,0,0,0,0,1
Cluster6093,1,0,0,0,0,1
Cluster6094,1,0,0,0,0,1
Cluster6095,1,0,0,0,0,1
Cluster6096,0,0,0,1,0,1
Cluster6097,1,1,1,1,0,4
Cluster6098,0,1,1,1,0,3
Cluster6099,1,1,1,1,0,4
Cluster61,1,1,1,2,0,4
Cluster610,1,0,1,1,0,3
Cluster6100,1,0,1,0,0,2
Cluster6101,1,0,0,0,0,1
Cluster6102,1,0,0,0,0,1
Cluster6103,1,0,0,0,0,1
Cluster6104,0,1,0,0,0,1
Cluster6105,0,0,0,0,3,1
Cluster6106,0,0,0,0,3,1
Cluster6107,1,1,1,1,0,4
Cluster6108,1,2,1,1,0,4
Cluster6109,1,1,1,1,0,4
Cluster611,1,1,1,1,0,4
Cluster6110,1,1,1,1,0,4
Cluster6111,1,0,1,0,0,2
Cluster6112,1,1,1,1,0,4
Cluster6113,1,1,1,1,0,4
Cluster6114,1,1,1,1,0,4
Cluster6115,1,1,1,1,0,4
Cluster6116,1,1,1,1,0,4
Cluster6117,1,1,0,1,0,3
Cluster6118,1,1,2,1,0,4
Cluster6119,1,0,0,0,0,1
Cluster612,1,1,1,1,0,4
Cluster6120,1,1,1,1,0,4
Cluster6121,1,1,1,1,0,4
Cluster6122,1,1,1,1,0,4
Cluster6123,1,1,1,1,0,4
Cluster6124,1,1,1,1,0,4
Cluster6125,1,1,1,1,0,4
Cluster6126,1,1,1,1,0,4
Cluster6127,1,0,0,0,0,1
Cluster6128,0,1,0,1,0,2
Cluster6129,0,1,1,1,0,3
Cluster613,0,1,0,1,1,3
Cluster6130,0,0,0,1,0,1
Cluster6131,1,1,1,2,0,4
Cluster6132,0,0,0,1,0,1
Cluster6133,0,0,0,1,0,1
Cluster6134,0,1,0,0,0,1
Cluster6135,1,0,0,0,0,1
Cluster6136,0,1,0,0,0,1
Cluster6137,1,0,0,0,0,1
Cluster6138,1,1,1,1,0,4
Cluster6139,1,3,1,2,0,4
Cluster614,0,0,0,1,0,1
Cluster6140,1,2,1,2,0,4
Cluster6141,0,1,1,1,0,3
Cluster6142,1,1,1,1,0,4
Cluster6143,1,0,0,0,0,1
Cluster6144,1,1,1,1,0,4
Cluster6145,0,0,1,0,0,1
Cluster6146,0,0,1,0,0,1
Cluster6147,0,0,1,0,0,1
Cluster6148,0,0,1,0,0,1
Cluster6149,1,0,0,0,0,1
Cluster615,0,0,0,1,0,1
Cluster6150,1,0,0,0,0,1
Cluster6151,1,0,0,0,0,1
Cluster6152,0,1,1,1,0,3
Cluster6153,0,1,1,1,0,3
Cluster6154,1,0,0,0,0,1
Cluster6155,0,0,1,0,0,1
Cluster6156,0,1,0,0,0,1
Cluster6157,0,0,0,1,0,1
Cluster6158,0,0,1,0,0,1
Cluster6159,0,0,0,1,0,1
Cluster616,0,1,0,0,0,1
Cluster6160,1,0,0,0,0,1
Cluster6161,1,0,0,0,0,1
Cluster6162,0,0,0,1,0,1
Cluster6163,0,0,0,1,0,1
Cluster6164,0,0,0,1,0,1
Cluster6165,0,1,1,1,0,3
Cluster6166,1,1,0,1,0,3
Cluster6167,1,1,1,1,0,4
Cluster6168,1,1,1,1,0,4
Cluster6169,1,1,1,1,0,4
Cluster617,0,0,1,0,0,1
Cluster6170,1,1,1,1,0,4
Cluster6171,1,1,1,2,0,4
Cluster6172,1,1,1,1,0,4
Cluster6173,1,1,1,1,0,4
Cluster6174,0,0,1,0,0,1
Cluster6175,1,0,0,1,0,2
Cluster6176,1,0,0,1,0,2
Cluster6177,1,0,0,0,0,1
Cluster6178,1,0,0,0,0,1
Cluster6179,1,1,1,1,0,4
Cluster618,0,1,0,0,0,1
Cluster6180,1,0,0,0,0,1
Cluster6181,0,1,1,1,0,3
Cluster6182,0,1,0,2,0,2
Cluster6183,1,0,0,0,0,1
Cluster6184,1,1,1,1,0,4
Cluster6185,0,1,0,0,0,1
Cluster6186,0,0,0,1,0,1
Cluster6187,0,0,0,1,0,1
Cluster6188,0,1,0,1,0,2
Cluster6189,1,1,1,1,0,4
Cluster619,0,1,0,0,0,1
Cluster6190,1,1,1,1,0,4
Cluster6191,1,0,1,2,0,3
Cluster6192,1,1,1,1,0,4
Cluster6193,1,1,0,1,0,3
Cluster6194,1,1,1,1,0,4
Cluster6195,1,1,1,1,0,4
Cluster6196,1,0,0,0,0,1
Cluster6197,1,1,1,1,0,4
Cluster6198,1,1,1,1,0,4
Cluster6199,0,1,0,0,0,1
Cluster62,1,1,1,1,0,4
Cluster620,0,0,0,1,0,1
Cluster6200,1,1,0,1,0,3
Cluster6201,1,1,1,1,0,4
Cluster6202,1,1,1,1,0,4
Cluster6203,1,1,0,1,0,3
Cluster6204,1,1,1,1,0,4
Cluster6205,1,0,1,0,0,2
Cluster6206,1,1,1,1,0,4
Cluster6207,1,1,0,1,0,3
Cluster6208,0,0,0,1,0,1
Cluster6209,0,0,1,0,0,1
Cluster621,1,1,2,1,0,4
Cluster6210,0,0,0,0,1,1
Cluster6211,0,0,0,1,0,1
Cluster6212,1,0,0,0,0,1
Cluster6213,1,0,0,0,0,1
Cluster6214,1,0,0,0,0,1
Cluster6215,1,0,0,0,0,1
Cluster6216,1,0,0,0,0,1
Cluster6217,1,1,1,1,0,4
Cluster6218,1,1,1,1,0,4
Cluster6219,1,1,1,1,0,4
Cluster622,1,0,1,1,0,3
Cluster6220,1,3,1,2,0,4
Cluster6221,1,1,1,1,0,4
Cluster6222,1,0,0,0,0,1
Cluster6223,1,1,1,1,0,4
Cluster6224,1,0,0,0,0,1
Cluster6225,1,1,1,1,0,4
Cluster6226,1,1,1,1,0,4
Cluster6227,0,0,1,0,0,1
Cluster6228,0,1,1,1,0,3
Cluster6229,1,1,1,1,0,4
Cluster623,0,1,1,1,0,3
Cluster6230,1,1,1,1,0,4
Cluster6231,1,1,1,1,0,4
Cluster6232,1,1,1,1,0,4
Cluster6233,1,0,1,1,0,3
Cluster6234,1,1,0,1,0,3
Cluster6235,1,1,1,1,0,4
Cluster6236,1,1,1,1,0,4
Cluster6237,1,1,1,1,0,4
Cluster6238,1,1,1,1,0,4
Cluster6239,1,2,1,2,0,4
Cluster624,1,0,0,0,0,1
Cluster6240,1,0,1,1,0,3
Cluster6241,1,0,0,0,0,1
Cluster6242,0,1,1,1,0,3
Cluster6243,0,1,1,1,0,3
Cluster6244,0,1,1,1,0,3
Cluster6245,1,0,0,0,0,1
Cluster6246,1,0,0,0,0,1
Cluster6247,1,0,0,0,0,1
Cluster6248,0,1,0,0,0,1
Cluster6249,0,1,0,1,0,2
Cluster625,1,1,1,1,0,4
Cluster6250,0,0,1,0,0,1
Cluster6251,0,0,1,0,0,1
Cluster6252,1,0,0,0,0,1
Cluster6253,1,0,0,0,0,1
Cluster6254,1,0,0,0,0,1
Cluster6255,0,0,0,1,0,1
Cluster6256,1,0,0,0,0,1
Cluster6257,0,0,0,0,1,1
Cluster6258,1,0,0,0,0,1
Cluster6259,0,0,0,0,1,1
Cluster626,1,1,1,1,0,4
Cluster6260,1,0,0,0,0,1
Cluster6261,1,1,1,1,0,4
Cluster6262,0,0,0,1,0,1
Cluster6263,0,1,1,1,0,3
Cluster6264,0,0,0,1,0,1
Cluster6265,1,0,0,0,0,1
Cluster6266,1,0,0,0,0,1
Cluster6267,0,1,0,0,0,1
Cluster6268,0,0,0,0,1,1
Cluster6269,0,1,1,0,0,2
Cluster627,1,1,1,0,0,3
Cluster6270,1,0,0,0,0,1
Cluster6271,1,0,0,0,0,1
Cluster6272,1,0,0,0,0,1
Cluster6273,1,0,0,0,0,1
Cluster6274,0,0,0,1,0,1
Cluster6275,1,0,0,0,0,1
Cluster6276,1,0,0,0,0,1
Cluster6277,1,0,0,0,0,1
Cluster6278,1,1,1,1,0,4
Cluster6279,1,1,1,1,0,4
Cluster628,1,0,1,0,0,2
Cluster6280,0,0,0,1,0,1
Cluster6281,1,1,1,1,0,4
Cluster6282,1,1,1,1,0,4
Cluster6283,1,0,0,1,0,2
Cluster6284,1,1,0,1,0,3
Cluster6285,1,1,1,1,0,4
Cluster6286,1,1,1,1,0,4
Cluster6287,1,1,1,1,0,4
Cluster6288,1,1,0,0,0,2
Cluster6289,1,1,1,0,0,3
Cluster629,0,0,0,1,0,1
Cluster6290,1,1,1,1,0,4
Cluster6291,1,2,1,2,0,4
Cluster6292,1,1,1,1,0,4
Cluster6293,1,0,1,2,0,3
Cluster6294,0,0,0,0,1,1
Cluster6295,2,1,1,1,0,4
Cluster6296,1,0,0,0,0,1
Cluster6297,0,0,0,0,1,1
Cluster6298,0,1,1,1,0,3
Cluster6299,0,1,1,1,0,3
Cluster63,1,1,1,1,0,4
Cluster630,0,0,0,1,0,1
Cluster6300,1,1,0,0,0,2
Cluster6301,1,0,0,0,0,1
Cluster6302,1,0,0,0,0,1
Cluster6303,0,0,0,0,1,1
Cluster6304,1,0,0,0,0,1
Cluster6305,0,1,0,0,0,1
Cluster6306,1,1,1,1,0,4
Cluster6307,0,0,0,1,0,1
Cluster6308,0,0,0,1,0,1
Cluster6309,0,0,0,1,0,1
Cluster631,0,0,0,1,0,1
Cluster6310,0,0,0,1,0,1
Cluster6311,0,0,0,1,0,1
Cluster6312,0,0,0,1,0,1
Cluster6313,0,0,0,1,0,1
Cluster6314,0,0,0,1,0,1
Cluster6315,0,0,0,1,0,1
Cluster6316,1,0,1,0,0,2
Cluster6317,1,2,1,2,0,4
Cluster6318,1,0,1,1,0,3
Cluster6319,1,1,1,2,0,4
Cluster632,0,0,0,1,0,1
Cluster6320,1,0,1,1,0,3
Cluster6321,1,1,1,1,0,4
Cluster6322,1,1,1,1,0,4
Cluster6323,1,1,1,1,0,4
Cluster6324,1,1,1,1,0,4
Cluster6325,1,1,1,1,0,4
Cluster6326,1,1,1,1,0,4
Cluster6327,1,1,1,1,0,4
Cluster6328,1,1,1,1,0,4
Cluster6329,1,1,1,1,0,4
Cluster633,1,0,0,0,0,1
Cluster6330,1,1,1,1,0,4
Cluster6331,1,0,1,0,0,2
Cluster6332,1,1,0,1,0,3
Cluster6333,1,1,0,1,0,3
Cluster6334,0,0,0,0,1,1
Cluster6335,0,0,1,0,0,1
Cluster6336,0,0,1,0,0,1
Cluster6337,0,0,1,0,0,1
Cluster6338,0,0,1,0,0,1
Cluster6339,0,1,0,0,0,1
Cluster634,0,1,0,1,0,2
Cluster6340,0,0,0,1,0,1
Cluster6341,0,0,0,1,0,1
Cluster6342,0,0,0,1,0,1
Cluster6343,0,1,0,0,0,1
Cluster6344,0,0,0,1,0,1
Cluster6345,0,0,0,1,0,1
Cluster6346,0,0,0,1,0,1
Cluster6347,0,1,0,1,0,2
Cluster6348,0,1,1,0,0,2
Cluster6349,1,1,1,1,0,4
Cluster635,0,0,1,0,0,1
Cluster6350,1,1,1,1,0,4
Cluster6351,1,1,1,1,0,4
Cluster6352,1,0,0,0,0,1
Cluster6353,0,1,1,1,0,3
Cluster6354,1,0,0,0,0,1
Cluster6355,0,1,0,0,0,1
Cluster6356,1,1,1,1,0,4
Cluster6357,0,1,1,1,0,3
Cluster6358,1,0,0,0,0,1
Cluster6359,1,0,0,0,0,1
Cluster636,0,1,1,1,0,3
Cluster6360,0,0,1,1,0,2
Cluster6361,0,0,0,1,0,1
Cluster6362,0,1,0,0,0,1
Cluster6363,0,0,1,0,0,1
Cluster6364,0,0,0,1,0,1
Cluster6365,0,0,0,0,1,1
Cluster6366,0,0,0,0,1,1
Cluster6367,0,0,0,0,1,1
Cluster6368,0,0,0,0,1,1
Cluster6369,1,1,1,1,0,4
Cluster637,0,0,0,1,0,1
Cluster6370,0,1,0,0,0,1
Cluster6371,1,0,0,0,0,1
Cluster6372,1,0,0,0,0,1
Cluster6373,0,1,0,0,0,1
Cluster6374,0,1,0,1,0,2
Cluster6375,0,1,0,1,0,2
Cluster6376,0,0,0,0,1,1
Cluster6377,0,0,0,0,1,1
Cluster6378,0,1,0,0,0,1
Cluster6379,0,0,0,1,0,1
Cluster638,0,1,0,0,0,1
Cluster6380,1,0,0,0,0,1
Cluster6381,0,0,0,1,0,1
Cluster6382,0,0,0,1,0,1
Cluster6383,0,0,1,0,0,1
Cluster6384,0,1,0,1,0,2
Cluster6385,0,1,0,1,0,2
Cluster6386,0,0,1,0,0,1
Cluster6387,1,1,1,1,0,4
Cluster6388,1,1,1,1,0,4
Cluster6389,1,1,1,1,0,4
Cluster639,0,1,0,0,0,1
Cluster6390,1,1,1,1,0,4
Cluster6391,1,1,1,1,0,4
Cluster6392,1,1,1,1,0,4
Cluster6393,1,1,1,1,0,4
Cluster6394,1,1,1,1,0,4
Cluster6395,1,1,1,1,0,4
Cluster6396,1,1,1,1,0,4
Cluster6397,1,2,1,2,0,4
Cluster6398,1,1,1,1,0,4
Cluster6399,1,1,1,1,0,4
Cluster64,1,1,1,1,0,4
Cluster640,0,0,0,1,0,1
Cluster6400,1,1,1,1,0,4
Cluster6401,1,1,0,1,0,3
Cluster6402,1,1,1,1,0,4
Cluster6403,1,1,1,1,0,4
Cluster6404,1,1,1,1,0,4
Cluster6405,1,1,1,1,0,4
Cluster6406,1,1,1,1,0,4
Cluster6407,1,1,1,1,0,4
Cluster6408,1,1,1,1,0,4
Cluster6409,1,1,1,1,0,4
Cluster641,0,0,0,1,0,1
Cluster6410,1,1,1,1,0,4
Cluster6411,1,1,1,1,0,4
Cluster6412,1,1,1,1,0,4
Cluster6413,1,0,0,0,0,1
Cluster6414,1,0,0,0,0,1
Cluster6415,1,0,0,0,0,1
Cluster6416,1,0,0,0,0,1
Cluster6417,1,0,0,0,0,1
Cluster6418,1,0,0,0,0,1
Cluster6419,1,0,0,0,0,1
Cluster642,1,1,1,1,0,4
Cluster6420,0,1,1,1,0,3
Cluster6421,1,1,0,1,0,3
Cluster6422,1,1,0,1,0,3
Cluster6423,1,1,1,1,0,4
Cluster6424,1,1,1,1,0,4
Cluster6425,1,1,1,1,0,4
Cluster6426,1,1,1,1,0,4
Cluster6427,1,0,1,1,0,3
Cluster6428,1,0,1,0,0,2
Cluster6429,1,1,1,1,0,4
Cluster643,1,1,1,1,0,4
Cluster6430,0,0,0,0,4,1
Cluster6431,1,1,1,1,0,4
Cluster6432,1,1,1,1,0,4
Cluster6433,1,1,1,1,0,4
Cluster6434,1,1,1,1,0,4
Cluster6435,1,1,1,1,0,4
Cluster6436,1,1,1,1,0,4
Cluster6437,1,1,1,1,0,4
Cluster6438,1,1,1,1,0,4
Cluster6439,1,1,1,1,0,4
Cluster644,0,0,0,1,0,1
Cluster6440,1,1,1,1,0,4
Cluster6441,0,1,1,1,0,3
Cluster6442,1,1,1,1,0,4
Cluster6443,0,0,0,1,0,1
Cluster6444,1,0,0,0,0,1
Cluster6445,0,0,1,0,0,1
Cluster6446,1,0,0,0,0,1
Cluster6447,0,0,1,0,0,1
Cluster6448,0,0,1,0,0,1
Cluster6449,1,0,0,0,0,1
Cluster645,1,0,0,1,0,2
Cluster6450,0,1,1,1,0,3
Cluster6451,1,0,0,0,0,1
Cluster6452,1,0,0,0,0,1
Cluster6453,1,2,1,2,0,4
Cluster6454,0,1,0,0,1,2
Cluster6455,0,2,0,1,0,2
Cluster6456,0,1,0,1,0,2
Cluster6457,1,1,1,1,0,4
Cluster6458,1,2,1,2,0,4
Cluster6459,1,1,1,2,0,4
Cluster646,1,0,1,1,0,3
Cluster6460,1,1,1,1,0,4
Cluster6461,0,1,1,1,0,3
Cluster6462,0,0,0,1,1,2
Cluster6463,0,0,0,1,1,2
Cluster6464,0,1,0,0,1,2
Cluster6465,0,1,0,1,0,2
Cluster6466,0,1,0,0,0,1
Cluster6467,0,0,0,1,0,1
Cluster6468,1,0,0,0,0,1
Cluster6469,1,0,0,0,0,1
Cluster647,2,1,1,1,0,4
Cluster6470,1,0,0,0,0,1
Cluster6471,1,0,0,0,0,1
Cluster6472,0,0,0,1,0,1
Cluster6473,0,1,0,1,0,2
Cluster6474,1,0,0,0,0,1
Cluster6475,0,0,1,0,0,1
Cluster6476,1,1,1,1,0,4
Cluster6477,1,1,1,1,0,4
Cluster6478,1,1,1,1,0,4
Cluster6479,1,0,1,0,0,2
Cluster648,1,1,1,1,0,4
Cluster6480,1,0,0,1,0,2
Cluster6481,1,1,0,1,0,3
Cluster6482,1,1,1,1,0,4
Cluster6483,1,1,1,1,0,4
Cluster6484,1,1,1,1,0,4
Cluster6485,1,1,1,1,0,4
Cluster6486,0,0,0,1,0,1
Cluster6487,0,0,0,1,0,1
Cluster6488,1,0,0,0,0,1
Cluster6489,1,0,0,0,0,1
Cluster649,1,1,1,1,0,4
Cluster6490,0,1,0,0,0,1
Cluster6491,0,0,0,1,0,1
Cluster6492,0,0,0,1,0,1
Cluster6493,0,0,0,1,0,1
Cluster6494,0,1,0,0,0,1
Cluster6495,0,0,0,1,0,1
Cluster6496,1,1,1,1,0,4
Cluster6497,1,1,1,1,0,4
Cluster6498,1,1,1,1,0,4
Cluster6499,1,1,1,1,0,4
Cluster65,1,1,1,1,0,4
Cluster650,1,1,1,1,0,4
Cluster6500,1,1,1,1,0,4
Cluster6501,1,1,1,1,0,4
Cluster6502,1,1,1,1,0,4
Cluster6503,1,1,1,1,0,4
Cluster6504,1,1,1,1,0,4
Cluster6505,1,1,1,1,0,4
Cluster6506,0,1,1,0,0,2
Cluster6507,0,0,0,1,0,1
Cluster6508,1,1,1,1,0,4
Cluster6509,1,1,1,1,0,4
Cluster651,1,1,1,2,0,4
Cluster6510,1,1,0,1,0,3
Cluster6511,1,1,1,1,0,4
Cluster6512,1,1,1,1,0,4
Cluster6513,1,1,1,1,0,4
Cluster6514,1,1,1,1,0,4
Cluster6515,1,1,1,1,0,4
Cluster6516,1,1,1,1,0,4
Cluster6517,1,0,0,1,0,2
Cluster6518,1,1,1,2,0,4
Cluster6519,1,2,1,1,0,4
Cluster652,1,1,1,1,0,4
Cluster6520,1,0,0,0,0,1
Cluster6521,1,1,1,1,0,4
Cluster6522,1,1,1,1,0,4
Cluster6523,1,1,1,1,0,4
Cluster6524,1,1,1,1,0,4
Cluster6525,1,2,1,2,0,4
Cluster6526,1,1,1,1,0,4
Cluster6527,1,1,1,1,0,4
Cluster6528,1,1,1,1,0,4
Cluster6529,1,0,1,1,0,3
Cluster653,1,1,1,1,0,4
Cluster6530,1,1,1,1,0,4
Cluster6531,1,0,1,1,0,3
Cluster6532,1,1,1,1,0,4
Cluster6533,1,1,1,1,0,4
Cluster6534,0,0,1,0,0,1
Cluster6535,1,1,1,1,0,4
Cluster6536,0,0,0,1,0,1
Cluster6537,1,1,1,1,0,4
Cluster6538,1,0,1,0,0,2
Cluster6539,1,1,1,1,0,4
Cluster654,1,1,1,1,0,4
Cluster6540,1,0,0,0,0,1
Cluster6541,1,1,1,1,0,4
Cluster6542,1,0,0,0,0,1
Cluster6543,0,1,1,1,0,3
Cluster6544,1,1,1,1,0,4
Cluster6545,1,1,1,1,0,4
Cluster6546,1,0,0,0,0,1
Cluster6547,1,0,0,0,0,1
Cluster6548,1,1,1,1,0,4
Cluster6549,1,1,1,1,0,4
Cluster655,1,1,1,1,0,4
Cluster6550,1,1,1,1,0,4
Cluster6551,1,1,1,1,0,4
Cluster6552,1,1,1,1,0,4
Cluster6553,1,1,1,1,0,4
Cluster6554,1,1,1,1,0,4
Cluster6555,1,1,1,1,0,4
Cluster6556,1,1,1,1,0,4
Cluster6557,1,1,1,1,0,4
Cluster6558,1,1,0,1,0,3
Cluster6559,1,1,1,1,0,4
Cluster656,1,1,1,1,0,4
Cluster6560,1,2,1,1,0,4
Cluster6561,1,0,0,1,0,2
Cluster6562,1,1,1,1,0,4
Cluster6563,1,0,0,1,0,2
Cluster6564,1,0,1,1,0,3
Cluster6565,1,1,1,1,0,4
Cluster6566,1,1,1,1,0,4
Cluster6567,1,1,1,1,0,4
Cluster6568,1,0,0,0,0,1
Cluster6569,1,1,1,1,0,4
Cluster657,1,1,1,1,0,4
Cluster6570,1,1,1,1,0,4
Cluster6571,1,0,0,0,0,1
Cluster6572,1,1,1,1,0,4
Cluster6573,0,0,0,1,0,1
Cluster6574,1,1,1,1,0,4
Cluster6575,1,1,1,1,0,4
Cluster6576,1,1,1,1,0,4
Cluster6577,1,1,1,1,0,4
Cluster6578,1,1,1,1,0,4
Cluster6579,1,1,1,1,0,4
Cluster658,1,1,1,1,0,4
Cluster6580,1,1,1,1,0,4
Cluster6581,1,1,1,1,0,4
Cluster6582,1,2,1,2,0,4
Cluster6583,1,1,0,1,0,3
Cluster6584,1,0,0,0,0,1
Cluster6585,1,0,0,0,0,1
Cluster6586,1,0,0,0,0,1
Cluster6587,0,0,1,0,0,1
Cluster6588,0,0,0,1,0,1
Cluster6589,0,0,0,1,0,1
Cluster659,1,1,1,1,0,4
Cluster6590,0,0,0,1,0,1
Cluster6591,0,0,0,1,0,1
Cluster6592,0,0,1,0,0,1
Cluster6593,0,0,1,0,0,1
Cluster6594,1,1,1,1,0,4
Cluster6595,1,1,1,1,0,4
Cluster6596,1,1,1,1,0,4
Cluster6597,1,1,1,1,0,4
Cluster6598,1,0,1,1,0,3
Cluster6599,1,1,1,1,0,4
Cluster66,1,1,1,1,0,4
Cluster660,1,1,1,1,0,4
Cluster6600,1,1,1,1,0,4
Cluster6601,1,1,1,1,0,4
Cluster6602,0,1,0,0,0,1
Cluster6603,1,1,1,1,0,4
Cluster6604,1,1,1,1,0,4
Cluster6605,1,1,0,0,0,2
Cluster6606,0,0,0,0,1,1
Cluster6607,1,2,1,2,0,4
Cluster6608,1,1,1,1,0,4
Cluster6609,1,1,1,1,0,4
Cluster661,1,1,1,1,0,4
Cluster6610,1,1,1,1,0,4
Cluster6611,1,1,1,1,0,4
Cluster6612,1,1,1,1,0,4
Cluster6613,1,1,1,1,0,4
Cluster6614,1,1,1,1,0,4
Cluster6615,0,0,0,1,0,1
Cluster6616,0,0,0,1,0,1
Cluster6617,0,0,0,1,0,1
Cluster6618,0,0,1,0,0,1
Cluster6619,0,1,0,0,0,1
Cluster662,1,1,1,1,0,4
Cluster6620,0,0,0,1,0,1
Cluster6621,0,1,0,0,0,1
Cluster6622,0,0,1,0,0,1
Cluster6623,0,0,0,1,0,1
Cluster6624,1,0,0,0,0,1
Cluster6625,0,0,0,1,0,1
Cluster6626,0,1,0,0,0,1
Cluster6627,1,0,0,0,0,1
Cluster6628,0,1,1,1,0,3
Cluster6629,1,1,1,1,0,4
Cluster663,1,1,1,1,0,4
Cluster6630,1,0,0,0,0,1
Cluster6631,1,1,1,1,0,4
Cluster6632,1,1,1,1,0,4
Cluster6633,1,1,1,1,0,4
Cluster6634,1,1,1,1,0,4
Cluster6635,0,0,0,1,0,1
Cluster6636,1,1,1,1,0,4
Cluster6637,1,1,1,1,0,4
Cluster6638,1,1,1,1,0,4
Cluster6639,1,1,1,1,0,4
Cluster664,1,1,0,0,0,2
Cluster6640,2,1,1,1,0,4
Cluster6641,1,0,1,1,0,3
Cluster6642,1,1,1,1,0,4
Cluster6643,1,1,1,1,0,4
Cluster6644,1,1,1,2,0,4
Cluster6645,0,1,0,0,0,1
Cluster6646,0,0,0,1,0,1
Cluster6647,0,1,0,0,0,1
Cluster6648,0,1,0,0,0,1
Cluster6649,1,0,0,0,0,1
Cluster665,0,0,0,1,0,1
Cluster6650,1,0,0,0,0,1
Cluster6651,0,0,0,1,0,1
Cluster6652,1,0,0,0,0,1
Cluster6653,1,0,0,0,0,1
Cluster6654,1,1,1,1,0,4
Cluster6655,0,1,0,1,0,2
Cluster6656,0,1,0,0,0,1
Cluster6657,0,1,0,0,0,1
Cluster6658,2,2,1,1,0,4
Cluster6659,0,0,0,1,0,1
Cluster666,1,0,0,1,0,2
Cluster6660,0,0,0,1,0,1
Cluster6661,1,0,0,0,0,1
Cluster6662,0,1,1,1,0,3
Cluster6663,0,1,0,0,0,1
Cluster6664,0,1,0,0,0,1
Cluster6665,0,0,0,1,0,1
Cluster6666,0,0,0,1,0,1
Cluster6667,0,0,0,1,0,1
Cluster6668,0,0,0,1,0,1
Cluster6669,0,0,0,0,1,1
Cluster667,0,0,0,1,0,1
Cluster6670,0,1,1,1,0,3
Cluster6671,0,1,1,1,0,3
Cluster6672,0,1,0,0,0,1
Cluster6673,0,0,0,1,0,1
Cluster6674,0,0,0,1,0,1
Cluster6675,0,0,0,1,0,1
Cluster6676,0,0,0,1,0,1
Cluster6677,0,1,0,0,0,1
Cluster6678,0,0,0,1,0,1
Cluster6679,0,0,0,1,0,1
Cluster668,0,0,1,0,0,1
Cluster6680,1,1,1,1,0,4
Cluster6681,1,1,1,1,0,4
Cluster6682,1,1,0,1,0,3
Cluster6683,1,0,0,0,0,1
Cluster6684,0,0,1,0,0,1
Cluster6685,1,0,0,0,0,1
Cluster6686,1,0,0,0,0,1
Cluster6687,0,1,1,1,0,3
Cluster6688,0,1,1,0,0,2
Cluster6689,0,1,1,1,0,3
Cluster669,0,0,0,1,0,1
Cluster6690,1,0,0,0,0,1
Cluster6691,1,0,0,0,0,1
Cluster6692,0,0,1,1,0,2
Cluster6693,0,1,0,0,0,1
Cluster6694,1,0,0,0,0,1
Cluster6695,0,1,0,0,0,1
Cluster6696,1,1,1,1,0,4
Cluster6697,1,1,1,1,0,4
Cluster6698,1,1,1,1,0,4
Cluster6699,1,1,1,1,0,4
Cluster67,1,2,1,2,0,4
Cluster670,0,1,0,0,0,1
Cluster6700,1,1,1,1,0,4
Cluster6701,1,1,1,1,0,4
Cluster6702,1,1,1,1,0,4
Cluster6703,1,1,1,1,0,4
Cluster6704,1,0,1,0,0,2
Cluster6705,1,1,1,1,0,4
Cluster6706,1,1,1,1,0,4
Cluster6707,0,1,1,1,0,3
Cluster6708,0,1,1,1,0,3
